2017-01-18T14:31:46,  Eht466,  86.00,  139.00 
2017-01-18T14:36:46,  Eht467,  90.00,  25.00 
2017-01-18T14:41:46,  Eht468,  56.00,  8.00 
2017-01-18T14:46:46,  Eht469,  77.00,  106.00 
2017-01-18T14:51:46,  Eht470,  42.00,  89.00 
2017-01-18T14:56:46,  Eht471,  73.00,  334.00 
2017-01-18T15:01:46,  Eht472,  17.00,  20.00 
2017-01-18T15:06:46,  Eht473,  68.00,  306.00 
2017-01-18T15:11:46,  Eht474,  52.00,  60.00 
2017-01-18T15:16:46,  Eht475,  38.00,  264.00 
2017-01-18T15:21:46,  Eht476,  75.00,  240.00 
2017-01-18T15:26:46,  Eht477,  79.00,  277.00 
2017-01-18T15:31:46,  Eht478,  29.00,  192.00 
2017-01-18T15:36:46,  Eht479,  13.00,  205.00 
2017-01-18T15:41:46,  Eht480,  43.00,  61.00 
2017-01-18T15:46:46,  Eht481,  51.00,  315.00 
2017-01-18T15:51:46,  Eht482,  16.00,  125.00 
2017-01-18T15:56:46,  Eht483,  72.00,  222.00 
2017-01-18T16:01:46,  Eht484,  37.00,  62.00 
2017-01-18T16:06:46,  Eht485,  47.00,  252.00 
2017-01-18T16:11:46,  Eht486,  18.00,  119.00 
2017-01-18T16:16:46,  Eht487,  35.00,  227.00 
2017-01-18T16:21:46,  Eht488,  83.00,  90.00 
2017-01-18T16:26:46,  Eht489,  51.00,  22.00 
2017-01-18T16:31:46,  Eht490,  17.00,  141.00 
2017-01-18T16:36:46,  Eht491,  47.00,  115.00 
2017-01-18T16:41:46,  Eht492,  57.00,  263.00 
2017-01-18T16:46:46,  Eht493,  72.00,  285.00 
2017-01-18T16:51:46,  Eht494,  68.00,  67.00 
2017-01-18T16:56:46,  Eht495,  51.00,  69.00 
2017-01-18T17:01:46,  Eht496,  38.00,  123.00 
2017-01-18T17:06:46,  Eht497,  76.00,  4.00 
2017-01-18T17:11:46,  Eht498,  32.00,  184.00 
2017-01-18T17:16:46,  Eht499,  86.00,  260.00 
2017-01-18T17:21:46,  Eht500,  13.00,  282.00 
2017-01-18T17:26:46,  Eht501,  60.00,  61.00 
2017-01-18T17:31:46,  Eht502,  42.00,  109.00 
2017-01-18T17:36:46,  Eht503,  87.00,  332.00 
2017-01-18T17:41:46,  Eht504,  48.00,  52.00 
2017-01-18T17:46:46,  Eht505,  90.00,  256.00 
2017-01-18T17:51:46,  Eht506,  49.00,  37.00 
2017-01-18T17:56:46,  Eht507,  42.00,  359.00 
2017-01-18T18:01:46,  Eht508,  33.00,  292.00 
2017-01-18T18:06:46,  Eht509,  73.00,  301.00 
2017-01-18T18:11:46,  Eht510,  16.00,  30.00 
2017-01-18T18:16:46,  Eht511,  16.00,  222.00 
2017-01-18T18:21:46,  Eht512,  48.00,  329.00 
2017-01-18T18:26:46,  Eht513,  42.00,  161.00 
2017-01-18T18:31:46,  Eht514,  35.00,  310.00 
2017-01-18T18:36:46,  Eht515,  52.00,  23.00 
2017-01-18T18:41:46,  Eht516,  30.00,  164.00 
2017-01-18T18:46:46,  Eht517,  62.00,  89.00 
2017-01-18T18:51:46,  Eht518,  29.00,  188.00 
2017-01-18T18:56:46,  Eht519,  46.00,  192.00 
2017-01-18T19:01:46,  Eht520,  28.00,  352.00 
2017-01-18T19:06:46,  Eht521,  86.00,  34.00 
2017-01-18T19:11:46,  Eht522,  75.00,  70.00 
2017-01-18T19:16:46,  Eht523,  49.00,  117.00 
2017-01-18T19:21:46,  Eht524,  55.00,  297.00 
2017-01-18T19:26:46,  Eht525,  17.00,  347.00 
2017-01-18T19:31:46,  Eht526,  64.00,  210.00 
2017-01-18T19:36:46,  Eht527,  22.00,  309.00 
2017-01-18T19:41:46,  Eht528,  84.00,  271.00 
2017-01-18T19:46:46,  Eht529,  73.00,  122.00 
2017-01-18T19:51:46,  Eht530,  65.00,  4.00 
2017-01-18T19:56:46,  Eht531,  39.00,  138.00 
2017-01-18T20:01:46,  Eht532,  86.00,  265.00 
2017-01-18T20:06:46,  Eht533,  36.00,  155.00 
2017-01-18T20:11:46,  Eht534,  83.00,  202.00 
2017-01-18T20:16:46,  Eht535,  26.00,  156.00 
2017-01-18T20:21:46,  Eht536,  70.00,  141.00 
2017-01-18T20:26:46,  Eht537,  90.00,  163.00 
2017-01-18T20:31:46,  Eht538,  76.00,  268.00 
2017-01-18T20:36:46,  Eht539,  42.00,  321.00 
2017-01-18T20:41:46,  Eht540,  54.00,  42.00 
2017-01-18T20:46:46,  Eht541,  41.00,  128.00 
2017-01-18T20:51:46,  Eht542,  81.00,  242.00 
2017-01-18T20:56:46,  Eht543,  24.00,  226.00 
2017-01-18T21:01:46,  Eht544,  30.00,  257.00 
2017-01-18T21:06:46,  Eht545,  30.00,  24.00 
2017-01-18T21:11:46,  Eht546,  90.00,  166.00 
2017-01-18T21:16:46,  Eht547,  63.00,  34.00 
2017-01-18T21:21:46,  Eht548,  66.00,  146.00 
2017-01-18T21:26:46,  Eht549,  39.00,  91.00 
2017-01-18T21:31:46,  Eht550,  50.00,  239.00 
2017-01-18T21:36:46,  Eht551,  52.00,  189.00 
2017-01-18T21:41:46,  Eht552,  71.00,  94.00 
2017-01-18T21:46:46,  Eht553,  23.00,  49.00 
2017-01-18T21:51:46,  Eht554,  37.00,  1.00 
2017-01-18T21:56:46,  Eht555,  42.00,  355.00 
2017-01-18T22:01:46,  Eht556,  55.00,  31.00 
2017-01-18T22:06:46,  Eht557,  21.00,  5.00 
2017-01-18T22:11:46,  Eht558,  54.00,  132.00 
2017-01-18T22:16:46,  Eht559,  57.00,  107.00 
2017-01-18T22:21:46,  Eht560,  62.00,  9.00 
2017-01-18T22:26:46,  Eht561,  52.00,  130.00 
2017-01-18T22:31:46,  Eht562,  80.00,  135.00 
2017-01-18T22:36:46,  Eht563,  40.00,  148.00 
2017-01-18T22:41:46,  Eht564,  68.00,  19.00 
2017-01-18T22:46:46,  Eht565,  90.00,  20.00 
2017-01-18T22:51:46,  Eht566,  88.00,  105.00 
2017-01-18T22:56:46,  Eht567,  90.00,  182.00 
2017-01-18T23:01:46,  Eht568,  31.00,  281.00 
2017-01-18T23:06:46,  Eht569,  89.00,  114.00 
2017-01-18T23:11:46,  Eht570,  78.00,  33.00 
2017-01-18T23:16:46,  Eht571,  23.00,  328.00 
2017-01-18T23:21:46,  Eht572,  73.00,  334.00 
2017-01-18T23:26:46,  Eht573,  32.00,  69.00 
2017-01-18T23:31:46,  Eht574,  20.00,  199.00 
2017-01-18T23:36:46,  Eht575,  60.00,  356.00 
